image_id,subject_id,eye,image_index,original_filename,relative_path,width,height,is_corrupt,blur_flag,occlusion_flag,notes,split,pilot_annotation,pilot_annotation_notes,pilot_flag,pilot_role,pilot_notes
CASIA_169_R_09,169,R,9,S1169R09.jpg,169/R/S1169R09.jpg,320,280,0,0,0,,train,,,,,
CASIA_169_R_10,169,R,10,S1169R10.jpg,169/R/S1169R10.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_01,170,L,1,S1170L01.jpg,170/L/S1170L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_02,170,L,2,S1170L02.jpg,170/L/S1170L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_03,170,L,3,S1170L03.jpg,170/L/S1170L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_04,170,L,4,S1170L04.jpg,170/L/S1170L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_05,170,L,5,S1170L05.jpg,170/L/S1170L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_06,170,L,6,S1170L06.jpg,170/L/S1170L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_07,170,L,7,S1170L07.jpg,170/L/S1170L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_L_08,170,L,8,S1170L08.jpg,170/L/S1170L08.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_01,170,R,1,S1170R01.jpg,170/R/S1170R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_02,170,R,2,S1170R02.jpg,170/R/S1170R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_03,170,R,3,S1170R03.jpg,170/R/S1170R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_04,170,R,4,S1170R04.jpg,170/R/S1170R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_05,170,R,5,S1170R05.jpg,170/R/S1170R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_06,170,R,6,S1170R06.jpg,170/R/S1170R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_170_R_07,170,R,7,S1170R07.jpg,170/R/S1170R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_171_L_01,171,L,1,S1171L01.jpg,171/L/S1171L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_171_L_02,171,L,2,S1171L02.jpg,171/L/S1171L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_171_L_03,171,L,3,S1171L03.jpg,171/L/S1171L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_171_L_04,171,L,4,S1171L04.jpg,171/L/S1171L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_171_L_05,171,L,5,S1171L05.jpg,171/L/S1171L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_172_L_01,172,L,1,S1172L01.jpg,172/L/S1172L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_02,172,L,2,S1172L02.jpg,172/L/S1172L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_03,172,L,3,S1172L03.jpg,172/L/S1172L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_04,172,L,4,S1172L04.jpg,172/L/S1172L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_05,172,L,5,S1172L05.jpg,172/L/S1172L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_06,172,L,6,S1172L06.jpg,172/L/S1172L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_07,172,L,7,S1172L07.jpg,172/L/S1172L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_172_L_08,172,L,8,S1172L08.jpg,172/L/S1172L08.jpg,320,280,0,0,0,,val,,,,,
CASIA_173_R_01,173,R,1,S1173R01.jpg,173/R/S1173R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_173_R_02,173,R,2,S1173R02.jpg,173/R/S1173R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_173_R_03,173,R,3,S1173R03.jpg,173/R/S1173R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_173_R_04,173,R,4,S1173R04.jpg,173/R/S1173R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_173_R_05,173,R,5,S1173R05.jpg,173/R/S1173R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_173_R_06,173,R,6,S1173R06.jpg,173/R/S1173R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_173_R_07,173,R,7,S1173R07.jpg,173/R/S1173R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_174_L_01,174,L,1,S1174L01.jpg,174/L/S1174L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_174_L_02,174,L,2,S1174L02.jpg,174/L/S1174L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_174_L_03,174,L,3,S1174L03.jpg,174/L/S1174L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_174_L_04,174,L,4,S1174L04.jpg,174/L/S1174L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_174_L_05,174,L,5,S1174L05.jpg,174/L/S1174L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_174_L_06,174,L,6,S1174L06.jpg,174/L/S1174L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_175_L_01,175,L,1,S1175L01.jpg,175/L/S1175L01.jpg,320,280,0,0,0,,test,,,,,
CASIA_175_L_02,175,L,2,S1175L02.jpg,175/L/S1175L02.jpg,320,280,0,0,0,,test,,,,,
CASIA_175_L_03,175,L,3,S1175L03.jpg,175/L/S1175L03.jpg,320,280,0,0,0,,test,,,,,
CASIA_175_L_04,175,L,4,S1175L04.jpg,175/L/S1175L04.jpg,320,280,0,0,0,,test,,,,,
CASIA_175_L_05,175,L,5,S1175L05.jpg,175/L/S1175L05.jpg,320,280,0,0,0,,test,,,,,
CASIA_175_L_06,175,L,6,S1175L06.jpg,175/L/S1175L06.jpg,320,280,0,0,0,,test,,,,,
CASIA_176_L_01,176,L,1,S1176L01.jpg,176/L/S1176L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_02,176,L,2,S1176L02.jpg,176/L/S1176L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_03,176,L,3,S1176L03.jpg,176/L/S1176L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_04,176,L,4,S1176L04.jpg,176/L/S1176L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_05,176,L,5,S1176L05.jpg,176/L/S1176L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_06,176,L,6,S1176L06.jpg,176/L/S1176L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_07,176,L,7,S1176L07.jpg,176/L/S1176L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_176_L_08,176,L,8,S1176L08.jpg,176/L/S1176L08.jpg,320,280,0,0,0,,train,,,,,
CASIA_177_R_01,177,R,1,S1177R01.jpg,177/R/S1177R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_177_R_02,177,R,2,S1177R02.jpg,177/R/S1177R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_177_R_03,177,R,3,S1177R03.jpg,177/R/S1177R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_L_01,178,L,1,S1178L01.jpg,178/L/S1178L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_L_02,178,L,2,S1178L02.jpg,178/L/S1178L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_L_03,178,L,3,S1178L03.jpg,178/L/S1178L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_L_04,178,L,4,S1178L04.jpg,178/L/S1178L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_L_05,178,L,5,S1178L05.jpg,178/L/S1178L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_L_06,178,L,6,S1178L06.jpg,178/L/S1178L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_178_R_01,178,R,1,S1178R01.jpg,178/R/S1178R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_01,179,L,1,S1179L01.jpg,179/L/S1179L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_02,179,L,2,S1179L02.jpg,179/L/S1179L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_03,179,L,3,S1179L03.jpg,179/L/S1179L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_04,179,L,4,S1179L04.jpg,179/L/S1179L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_05,179,L,5,S1179L05.jpg,179/L/S1179L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_06,179,L,6,S1179L06.jpg,179/L/S1179L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_07,179,L,7,S1179L07.jpg,179/L/S1179L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_08,179,L,8,S1179L08.jpg,179/L/S1179L08.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_09,179,L,9,S1179L09.jpg,179/L/S1179L09.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_L_10,179,L,10,S1179L10.jpg,179/L/S1179L10.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_01,179,R,1,S1179R01.jpg,179/R/S1179R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_02,179,R,2,S1179R02.jpg,179/R/S1179R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_03,179,R,3,S1179R03.jpg,179/R/S1179R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_04,179,R,4,S1179R04.jpg,179/R/S1179R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_05,179,R,5,S1179R05.jpg,179/R/S1179R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_06,179,R,6,S1179R06.jpg,179/R/S1179R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_07,179,R,7,S1179R07.jpg,179/R/S1179R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_08,179,R,8,S1179R08.jpg,179/R/S1179R08.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_09,179,R,9,S1179R09.jpg,179/R/S1179R09.jpg,320,280,0,0,0,,train,,,,,
CASIA_179_R_10,179,R,10,S1179R10.jpg,179/R/S1179R10.jpg,320,280,0,0,0,,train,,,,,
CASIA_180_R_01,180,R,1,S1180R01.jpg,180/R/S1180R01.jpg,320,280,0,0,0,,test,,,,,
CASIA_180_R_02,180,R,2,S1180R02.jpg,180/R/S1180R02.jpg,320,280,0,0,0,,test,,,,,
CASIA_180_R_03,180,R,3,S1180R03.jpg,180/R/S1180R03.jpg,320,280,0,0,0,,test,,,,,
CASIA_180_R_04,180,R,4,S1180R04.jpg,180/R/S1180R04.jpg,320,280,0,0,0,,test,,,,,
CASIA_180_R_05,180,R,5,S1180R05.jpg,180/R/S1180R05.jpg,320,280,0,0,0,,test,,,,,
CASIA_180_R_06,180,R,6,S1180R06.jpg,180/R/S1180R06.jpg,320,280,0,0,0,,test,,,,,
CASIA_181_L_01,181,L,1,S1181L01.jpg,181/L/S1181L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_181_L_02,181,L,2,S1181L02.jpg,181/L/S1181L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_181_L_03,181,L,3,S1181L03.jpg,181/L/S1181L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_181_L_04,181,L,4,S1181L04.jpg,181/L/S1181L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_181_L_05,181,L,5,S1181L05.jpg,181/L/S1181L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_181_L_06,181,L,6,S1181L06.jpg,181/L/S1181L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_181_L_07,181,L,7,S1181L07.jpg,181/L/S1181L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_182_L_01,182,L,1,S1182L01.jpg,182/L/S1182L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_02,182,L,2,S1182L02.jpg,182/L/S1182L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_03,182,L,3,S1182L03.jpg,182/L/S1182L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_04,182,L,4,S1182L04.jpg,182/L/S1182L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_05,182,L,5,S1182L05.jpg,182/L/S1182L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_06,182,L,6,S1182L06.jpg,182/L/S1182L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_07,182,L,7,S1182L07.jpg,182/L/S1182L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_08,182,L,8,S1182L08.jpg,182/L/S1182L08.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_L_09,182,L,9,S1182L09.jpg,182/L/S1182L09.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_01,182,R,1,S1182R01.jpg,182/R/S1182R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_02,182,R,2,S1182R02.jpg,182/R/S1182R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_03,182,R,3,S1182R03.jpg,182/R/S1182R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_04,182,R,4,S1182R04.jpg,182/R/S1182R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_05,182,R,5,S1182R05.jpg,182/R/S1182R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_06,182,R,6,S1182R06.jpg,182/R/S1182R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_07,182,R,7,S1182R07.jpg,182/R/S1182R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_08,182,R,8,S1182R08.jpg,182/R/S1182R08.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_09,182,R,9,S1182R09.jpg,182/R/S1182R09.jpg,320,280,0,0,0,,train,,,,,
CASIA_182_R_10,182,R,10,S1182R10.jpg,182/R/S1182R10.jpg,320,280,0,0,0,,train,,,,,
CASIA_183_L_01,183,L,1,S1183L01.jpg,183/L/S1183L01.jpg,320,280,0,0,0,,test,,,,,
CASIA_183_R_01,183,R,1,S1183R01.jpg,183/R/S1183R01.jpg,320,280,0,0,0,,test,,,,,
CASIA_183_R_02,183,R,2,S1183R02.jpg,183/R/S1183R02.jpg,320,280,0,0,0,,test,,,,,
CASIA_183_R_03,183,R,3,S1183R03.jpg,183/R/S1183R03.jpg,320,280,0,0,0,,test,,,,,
CASIA_183_R_04,183,R,4,S1183R04.jpg,183/R/S1183R04.jpg,320,280,0,0,0,,test,,,,,
CASIA_183_R_05,183,R,5,S1183R05.jpg,183/R/S1183R05.jpg,320,280,0,0,0,,test,,,,,
CASIA_183_R_06,183,R,6,S1183R06.jpg,183/R/S1183R06.jpg,320,280,0,0,0,,test,,,,,
CASIA_184_R_01,184,R,1,S1184R01.jpg,184/R/S1184R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_184_R_02,184,R,2,S1184R02.jpg,184/R/S1184R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_184_R_03,184,R,3,S1184R03.jpg,184/R/S1184R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_184_R_04,184,R,4,S1184R04.jpg,184/R/S1184R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_184_R_05,184,R,5,S1184R05.jpg,184/R/S1184R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_185_L_01,185,L,1,S1185L01.jpg,185/L/S1185L01.jpg,320,280,0,0,0,,test,,,,,
CASIA_185_L_02,185,L,2,S1185L02.jpg,185/L/S1185L02.jpg,320,280,0,0,0,,test,,,,,
CASIA_185_L_03,185,L,3,S1185L03.jpg,185/L/S1185L03.jpg,320,280,0,0,0,,test,,,,,
CASIA_185_L_04,185,L,4,S1185L04.jpg,185/L/S1185L04.jpg,320,280,0,0,0,,test,,,,,
CASIA_185_L_05,185,L,5,S1185L05.jpg,185/L/S1185L05.jpg,320,280,0,0,0,,test,,,,,
CASIA_185_L_06,185,L,6,S1185L06.jpg,185/L/S1185L06.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_01,186,L,1,S1186L01.jpg,186/L/S1186L01.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_02,186,L,2,S1186L02.jpg,186/L/S1186L02.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_03,186,L,3,S1186L03.jpg,186/L/S1186L03.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_04,186,L,4,S1186L04.jpg,186/L/S1186L04.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_05,186,L,5,S1186L05.jpg,186/L/S1186L05.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_06,186,L,6,S1186L06.jpg,186/L/S1186L06.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_07,186,L,7,S1186L07.jpg,186/L/S1186L07.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_08,186,L,8,S1186L08.jpg,186/L/S1186L08.jpg,320,280,0,0,0,,test,,,,,
CASIA_186_L_09,186,L,9,S1186L09.jpg,186/L/S1186L09.jpg,320,280,0,0,0,,test,,,,,
CASIA_187_R_01,187,R,1,S1187R01.jpg,187/R/S1187R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_187_R_02,187,R,2,S1187R02.jpg,187/R/S1187R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_187_R_03,187,R,3,S1187R03.jpg,187/R/S1187R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_187_R_04,187,R,4,S1187R04.jpg,187/R/S1187R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_187_R_05,187,R,5,S1187R05.jpg,187/R/S1187R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_187_R_06,187,R,6,S1187R06.jpg,187/R/S1187R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_187_R_07,187,R,7,S1187R07.jpg,187/R/S1187R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_01,188,L,1,S1188L01.jpg,188/L/S1188L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_02,188,L,2,S1188L02.jpg,188/L/S1188L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_03,188,L,3,S1188L03.jpg,188/L/S1188L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_04,188,L,4,S1188L04.jpg,188/L/S1188L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_05,188,L,5,S1188L05.jpg,188/L/S1188L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_06,188,L,6,S1188L06.jpg,188/L/S1188L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_07,188,L,7,S1188L07.jpg,188/L/S1188L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_08,188,L,8,S1188L08.jpg,188/L/S1188L08.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_09,188,L,9,S1188L09.jpg,188/L/S1188L09.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_L_10,188,L,10,S1188L10.jpg,188/L/S1188L10.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_01,188,R,1,S1188R01.jpg,188/R/S1188R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_02,188,R,2,S1188R02.jpg,188/R/S1188R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_03,188,R,3,S1188R03.jpg,188/R/S1188R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_04,188,R,4,S1188R04.jpg,188/R/S1188R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_05,188,R,5,S1188R05.jpg,188/R/S1188R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_06,188,R,6,S1188R06.jpg,188/R/S1188R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_07,188,R,7,S1188R07.jpg,188/R/S1188R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_08,188,R,8,S1188R08.jpg,188/R/S1188R08.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_09,188,R,9,S1188R09.jpg,188/R/S1188R09.jpg,320,280,0,0,0,,train,,,,,
CASIA_188_R_10,188,R,10,S1188R10.jpg,188/R/S1188R10.jpg,320,280,0,0,0,,train,,,,,
CASIA_189_L_01,189,L,1,S1189L01.jpg,189/L/S1189L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_190_L_01,190,L,1,S1190L01.jpg,190/L/S1190L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_190_L_02,190,L,2,S1190L02.jpg,190/L/S1190L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_190_L_03,190,L,3,S1190L03.jpg,190/L/S1190L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_190_L_04,190,L,4,S1190L04.jpg,190/L/S1190L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_190_L_05,190,L,5,S1190L05.jpg,190/L/S1190L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_191_L_01,191,L,1,S1191L01.jpg,191/L/S1191L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_02,191,L,2,S1191L02.jpg,191/L/S1191L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_03,191,L,3,S1191L03.jpg,191/L/S1191L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_04,191,L,4,S1191L04.jpg,191/L/S1191L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_05,191,L,5,S1191L05.jpg,191/L/S1191L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_06,191,L,6,S1191L06.jpg,191/L/S1191L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_07,191,L,7,S1191L07.jpg,191/L/S1191L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_08,191,L,8,S1191L08.jpg,191/L/S1191L08.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_09,191,L,9,S1191L09.jpg,191/L/S1191L09.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_L_10,191,L,10,S1191L10.jpg,191/L/S1191L10.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_01,191,R,1,S1191R01.jpg,191/R/S1191R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_02,191,R,2,S1191R02.jpg,191/R/S1191R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_03,191,R,3,S1191R03.jpg,191/R/S1191R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_04,191,R,4,S1191R04.jpg,191/R/S1191R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_05,191,R,5,S1191R05.jpg,191/R/S1191R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_06,191,R,6,S1191R06.jpg,191/R/S1191R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_07,191,R,7,S1191R07.jpg,191/R/S1191R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_08,191,R,8,S1191R08.jpg,191/R/S1191R08.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_09,191,R,9,S1191R09.jpg,191/R/S1191R09.jpg,320,280,0,0,0,,train,,,,,
CASIA_191_R_10,191,R,10,S1191R10.jpg,191/R/S1191R10.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_L_01,192,L,1,S1192L01.jpg,192/L/S1192L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_R_01,192,R,1,S1192R01.jpg,192/R/S1192R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_R_02,192,R,2,S1192R02.jpg,192/R/S1192R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_R_03,192,R,3,S1192R03.jpg,192/R/S1192R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_R_04,192,R,4,S1192R04.jpg,192/R/S1192R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_R_05,192,R,5,S1192R05.jpg,192/R/S1192R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_192_R_06,192,R,6,S1192R06.jpg,192/R/S1192R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_193_L_01,193,L,1,S1193L01.jpg,193/L/S1193L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_193_L_02,193,L,2,S1193L02.jpg,193/L/S1193L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_193_L_03,193,L,3,S1193L03.jpg,193/L/S1193L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_193_L_04,193,L,4,S1193L04.jpg,193/L/S1193L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_193_L_05,193,L,5,S1193L05.jpg,193/L/S1193L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_194_R_01,194,R,1,S1194R01.jpg,194/R/S1194R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_194_R_02,194,R,2,S1194R02.jpg,194/R/S1194R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_194_R_03,194,R,3,S1194R03.jpg,194/R/S1194R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_194_R_04,194,R,4,S1194R04.jpg,194/R/S1194R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_194_R_05,194,R,5,S1194R05.jpg,194/R/S1194R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_195_R_01,195,R,1,S1195R01.jpg,195/R/S1195R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_195_R_02,195,R,2,S1195R02.jpg,195/R/S1195R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_195_R_03,195,R,3,S1195R03.jpg,195/R/S1195R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_195_R_04,195,R,4,S1195R04.jpg,195/R/S1195R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_195_R_05,195,R,5,S1195R05.jpg,195/R/S1195R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_196_R_01,196,R,1,S1196R01.jpg,196/R/S1196R01.jpg,320,280,0,0,0,,test,,,,,
CASIA_196_R_02,196,R,2,S1196R02.jpg,196/R/S1196R02.jpg,320,280,0,0,0,,test,,,,,
CASIA_196_R_03,196,R,3,S1196R03.jpg,196/R/S1196R03.jpg,320,280,0,0,0,,test,,,,,
CASIA_196_R_04,196,R,4,S1196R04.jpg,196/R/S1196R04.jpg,320,280,0,0,0,,test,,,,,
CASIA_196_R_05,196,R,5,S1196R05.jpg,196/R/S1196R05.jpg,320,280,0,0,0,,test,,,,,
CASIA_197_L_01,197,L,1,S1197L01.jpg,197/L/S1197L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_197_L_02,197,L,2,S1197L02.jpg,197/L/S1197L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_197_L_03,197,L,3,S1197L03.jpg,197/L/S1197L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_197_L_04,197,L,4,S1197L04.jpg,197/L/S1197L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_197_L_05,197,L,5,S1197L05.jpg,197/L/S1197L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_197_R_01,197,R,1,S1197R01.jpg,197/R/S1197R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_198_L_01,198,L,1,S1198L01.jpg,198/L/S1198L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_198_L_02,198,L,2,S1198L02.jpg,198/L/S1198L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_198_L_03,198,L,3,S1198L03.jpg,198/L/S1198L03.jpg,320,280,0,0,0,,train,,,,,
